Component,Product Name,Brand,Current Price,Old Price,Discount Amount,Stock Status
Motherboard,MSI PRO B760M-A WIFI DDR4 12TH/13TH GEN MOTHERBOARD,MSI,"৳ 19,400","৳ 21,500","৳ 2,100",In Stock
Motherboard,ASUS TUF GAMING Z790-PLUS WIFI 12TH/13TH GEN ATX MOTHERBOARD,ASUS,"৳ 46,500","৳ 52,500","৳ 6,000",In Stock
Motherboard,ASUS PRIME Z790-P WIFI-CSM 12TH/13TH GEN ATX MOTHERBOARD,ASUS,"৳ 36,800","৳ 41,500","৳ 4,700",In Stock
Motherboard,ASUS PRIME Z790-P-CSM 12TH/13TH GEN ATX MOTHERBOARD,ASUS,"৳ 34,500","৳ 38,500","৳ 4,000",In Stock
Motherboard,GIGABYTE Z790 UD AX 13TH & 12TH GEN DDR5 ATX MOTHERBOARD,GIGABYTE,"৳ 31,000","৳ 32,000","৳ 1,000",In Stock
Motherboard,MSI PRO B760M-E DDR4 13TH GEN MOTHERBOARD,MSI,"৳ 12,800","৳ 15,000","৳ 2,200",In Stock
Motherboard,MSI PRO B760M-G DDR4 12TH & 13TH GEN MATX MOTHERBOARD,MSI,"৳ 14,000","৳ 15,500","৳ 1,500",In Stock
Motherboard,GIGABYTE B760M GAMING X DDR4 INTEL LGA 1700 MICRO-ATX MOTHERBOARD,GIGABYTE,"৳ 19,800","৳ 20,800","৳ 1,000",In Stock
Motherboard,GIGABYTE B760M GAMING X AX DDR4 INTEL LGA 1700 MICRO-ATX MOTHERBOARD,GIGABYTE,"৳ 19,800","৳ 24,600","৳ 4,800",In Stock
Motherboard,MSI MAG B760 TOMAHAWK WIFI DDR5 13TH GEN & 12TH GEN ATX MOTHERBOARD,MSI,"৳ 26,300","৳ 27,900","৳ 1,600",In Stock
Motherboard,GIGABYTE Z790 GAMING X AX 13TH & 12TH GEN ATX MOTHERBOARD,GIGABYTE,"৳ 33,000","৳ 38,600","৳ 5,600",In Stock
Motherboard,GIGABYTE B650M DS3H ULTRA DDR5 AMD AM5 MICRO-ATX MOTHERBOARD,GIGABYTE,"৳ 21,000","৳ 22,900","৳ 1,900",In Stock
Motherboard,ASUS PRO B660M-C D4-CSM MICRO-ATX 13TH GEN INTEL MOTHERBOARD,ASUS,"৳ 16,200","৳ 19,500","৳ 3,300",In Stock
Motherboard,BIOSTAR H510MHP 11TH GEN MOTHERBOARD,BIOSTAR,"৳ 7,600","৳ 8,500",৳ 900,In Stock
Motherboard,GIGABYTE X670E AORUS MASTER AM5 E-ATX AMD MOTHERBOARD,GIGABYTE,"৳ 66,800","৳ 70,000","৳ 3,200",In Stock
Motherboard,GIGABYTE Z790 AORUS ELITE AX DDR5 13TH GEN MOTHERBOARD,GIGABYTE,"৳ 40,000","৳ 41,000","৳ 1,000",In Stock
Motherboard,"৳ 28,500",৳,In Stock,Buy Now,GIGABYTE B650M AORUS ELITE AX AM5 AMD DDR5 MOTHERBOARD,Out of Stock
Motherboard,MSI MAG B650M MORTAR WIFI DDR5 AM5 MICRO-ATX MOTHERBOARD,MSI,"৳ 28,600","৳ 30,500","৳ 1,900",In Stock
Motherboard,MSI PRO B650M-A WIFI AM5 MICRO-ATX MOTHERBOARD,MSI,"৳ 19,700","৳ 21,200","৳ 1,500",In Stock
Motherboard,GIGABYTE A520M DS3H AC AM4 AMD 520 ATX Motherboard,GIGABYTE,"৳ 10,800","৳ 12,500","৳ 1,700",In Stock
Motherboard,MSI PRO Z790-P WIFI DDR5 ATX INTEL MOTHERBOARD,MSI,"৳ 28,900","৳ 30,500","৳ 1,600",In Stock
Motherboard,MSI PRO Z790-A WIFI DDR5 ATX INTEL MOTHERBOARD,MSI,"৳ 35,500","৳ 38,000","৳ 2,500",In Stock
Motherboard,ASUS TUF GAMING A520M-PLUS II AM4 MICRO-ATX AMD MOTHERBOARD,ASUS,"৳ 12,500","৳ 14,000","৳ 1,500",In Stock
Motherboard,MSI PRO Z790-P WIFI DDR4 LGA 1700 ATX MOTHERBOARD,MSI,"৳ 29,500","৳ 35,500","৳ 6,000",In Stock
Motherboard,GIGABYTE B660M AORUS ELITE DDR4 MOTHERBOARD,GIGABYTE,"৳ 17,500","৳ 21,800","৳ 4,300",In Stock
Motherboard,AFOX IH310C-MA6 DDR4 MICRO-ATX INTEL MOTHERBOARD,AFOX,"৳ 6,700","৳ 7,800","৳ 1,100",In Stock
Motherboard,AFOX IH110D4-MA2 DDR4 MICRO-ATX INTEL MOTHERBOARD,AFOX,"৳ 6,500","৳ 7,500","৳ 1,000",In Stock
Motherboard,AFOX IH81-MA2 DDR3 MICRO-ATX INTEL MOTHERBOARD,AFOX,"৳ 5,200","৳ 6,200","৳ 1,000",In Stock
Motherboard,AFOX IH61-MA2 DDR3 MICRO-ATX INTEL MOTHERBOARD,AFOX,"৳ 4,900","৳ 6,000","৳ 1,100",In Stock
Motherboard,Gigabyte GA-H81M-DS2 4th Gen Micro ATX Motherboard,Gigabyte,"৳ 8,700","৳ 9,200",৳ 500,In Stock
Motherboard,MSI PRO H610M-G DDR4 MICRO-ATX LGA 1700 MOTHERBOARD,MSI,"৳ 10,600","৳ 12,500","৳ 1,900",In Stock
Motherboard,MSI MAG B660 TOMAHAWK WIFI DDR5 ATX INTEL 12TH GEN MOTHERBOARD,MSI,"৳ 33,700","৳ 36,500","৳ 2,800",In Stock
Motherboard,MSI PRO H610M-B DDR4 LGA 1700 Micro-ATX 12 GEN Motherboard,MSI,"৳ 10,200","৳ 11,000",৳ 800,In Stock
Motherboard,BIOSTAR H610MH 12TH & 13TH GEN MICRO ATX INTEL MOTHERBOARD,BIOSTAR,"৳ 9,100","৳ 10,000",৳ 900,In Stock
Motherboard,Gigabyte B450M DS3H WIFI AM4 AMD Micro ATX Motherboard,Gigabyte,"৳ 11,400","৳ 13,000","৳ 1,600",In Stock
Motherboard,MSI H510M PRO-E MIRCO-ATX 10TH GEN & 11TH GEN INTEL MOTHERBOARD,MSI,"৳ 8,900","৳ 9,800",৳ 900,In Stock
Motherboard,ASROCK Z690 PHANTOM GAMING 4 ATX 12TH GEN INTEL MOTHERBOARD,ASROCK,"৳ 22,000","৳ 23,500","৳ 1,500",In Stock
Motherboard,ASROCK Z690 PRO RS ATX 12TH GEN INTEL MOTHERBOARD,ASROCK,"৳ 25,000","৳ 27,500","৳ 2,500",In Stock
Motherboard,Gigabyte H610M S2H DDR4 12th Gen Micro ATX Motherboard,Gigabyte,"৳ 10,500","৳ 11,200",৳ 700,In Stock
Motherboard,Biostar H81MHV3 4th gen Motherboard,Biostar,Checkout Discount 100 TK,"৳ 6,800","৳ 1,000","৳ 7,800"
Motherboard,Gigabyte H310M M.2 9th Gen Micro ATX Motherboard,Gigabyte,"৳ 9,700","৳ 9,900",৳ 200,In Stock
Motherboard,MSI H510M-A PRO 10th and 11th Gen Micro ATX Motherboard,MSI,"৳ 9,500","৳ 10,500","৳ 1,000",In Stock
Motherboard,MSI B550M-A PRO AM4 Micro ATX Motherboard,MSI,"৳ 10,800","৳ 12,500","৳ 1,700",In Stock
Motherboard,Asus Prime B450M-A II AM4 Micro-ATX AMD Motherboard,Asus,"৳ 12,000","৳ 13,600","৳ 1,600",In Stock
Motherboard,Gigabyte A520M DS3H Ultra Durable AMD AM4 ATX Motherboard,Gigabyte,"৳ 9,800","৳ 10,500",৳ 700,In Stock
Motherboard,Gigabyte H510M S2H 11th Gen Micro ATX Motherboard,Gigabyte,"৳ 10,000","৳ 10,500",৳ 500,In Stock
Motherboard,Asus Prime A520M-K AM4 Micro-ATX AMD Motherboard,Asus,"৳ 9,000","৳ 9,900",৳ 900,In Stock
Motherboard,ASRock B550M Pro4 AMD Motherboard,ASRock,"৳ 13,300","৳ 14,500","৳ 1,200",In Stock
Motherboard,MSI A520M-A PRO AM4 AMD ATX Motherboard,MSI,"৳ 8,100","৳ 8,900",৳ 800,In Stock
Motherboard,MSI B550M PRO-VDH WIFI AMD MOTHERBOARD,MSI,"৳ 15,900","৳ 16,500",৳ 600,In Stock
Motherboard,Gigabyte B550M Aorus Elite AMD 3rd Gen Micro ATX Motherboard,Gigabyte,"৳ 16,000","৳ 18,500","৳ 2,500",In Stock
Motherboard,Gigabyte Z490 AORUS XTREME intel 10th Gen MOTHERBOARD,Gigabyte,"৳ 80,900","৳ 90,140","৳ 9,240",In Stock
Motherboard,MSI TRX40 Pro 10G sTRX4 ATX AMD Motherboard,MSI,"৳ 56,000","৳ 57,800","৳ 1,800",In Stock
Motherboard,ASROCK B450M-HDV R4.0 AMD Motherboard,ASROCK,"৳ 7,999","৳ 10,500","৳ 2,501",In Stock
Motherboard,Gigabyte AMD B450M DS3H Ultra Durable RGB Motherboard,Gigabyte,"৳ 10,800","৳ 13,500","৳ 2,700",In Stock
Motherboard,MSI B850 GAMING PLUS WIFI PZ AM5 ATX Motherboard,MSI,Up Coming,,"৳ 1,400",Out of Stock
Motherboard,ASRock B850 Steel Legend WiFi AMD ATX Motherboard,ASRock,Up Coming,,৳ 501,Out of Stock
Motherboard,MSI B840M GAMING WIFI6E DDR5 AM5 mATX Motherboard,MSI,Up Coming,,"৳ 1,500",Out of Stock
Motherboard,MSI PRO B850-S WIFI6E AM5 ATX Motherboard,MSI,Up Coming,,"৳ 2,500",Out of Stock
Motherboard,MSI MAG X870E TOMAHAWK WIFI DDR5 AM5 ATX Motherboard,MSI,Up Coming,,"৳ 2,400",Out of Stock
Motherboard,MSI PRO A620M-B AMD A620 Chipset AM5 mATX Motherboard,MSI,Up Coming,,৳ 700,Out of Stock
Motherboard,MSI MPG B850 EDGE TI WIFI DDR5 AM5 ATX Motherboard,MSI,Up Coming,,"৳ 5,001",Out of Stock
Motherboard,MSi MPG X870E EDGE TI WIFI AM5 AMD X870E DDR5 ATX Motherboard,MSi,Up Coming,,"৳ 2,500",Out of Stock
Motherboard,MSI H310M Pro M2 PLUS DDR4 8th/9th Gen Motherboard,MSI,Up Coming,,৳ 500,Out of Stock
Motherboard,MSi MEG X870E GODLIKE AMD X870E DDR5 E-ATX Motherboard,MSi,Up Coming,,"৳ 5,900",Out of Stock
Motherboard,GIGABYTE H510M H V2 Micro ATX 11th/10th Gen Motherboard,GIGABYTE,Up Coming,,"৳ 1,100",Out of Stock
Motherboard,ASRock Z690 Steel Legend 13th Gen & 12th Gen ATX Intel Motherboard,ASRock,Up Coming,,"৳ 1,300",Out of Stock
Motherboard,MSI MAG X870 TOMAHAWK WIFI AM5 DDR5 AMD Motherboard,MSI,Up Coming,,"৳ 3,900",Out of Stock
Motherboard,MSI MAG X870 Tomahwak DDR5 Wifi AMD AM5 ATX Motherboard,MSI,Up Coming,,৳ 400,Out of Stock
Motherboard,MSI PRO Z790-A MAX WIFI DDR5 12th/13th/14th GEN MOTHERBOARD,MSI,Up Coming,,"৳ 1,800",Out of Stock
Motherboard,GIGABYTE Z790 AORUS XTREME X GAMING MOTHERBOARD,GIGABYTE,Up Coming,,"৳ 1,300",Out of Stock
Motherboard,GIGABYTE B660M D2H DDR4 B660 LGA 1700 INTEL 12TH MATX MOTHERBOARD,GIGABYTE,Up Coming,,"৳ 1,200",Out of Stock
Motherboard,MSI PRO H610M-E DDR4 12TH/13TH GEN MOTHERBOARD,MSI,Up Coming,,"৳ 1,100",Out of Stock
Motherboard,GIGABYTE Z790 AORUS MASTER LGA 1700 INTEL Z790 EATX MOTHERBOARD,GIGABYTE,Up Coming,,"৳ 2,000",Out of Stock
Motherboard,ASROCK H610M-HDV/M.2 12th Gen Micro ATX Motherboard,ASROCK,Up Coming,,"৳ 1,600",Out of Stock
Motherboard,GIGABYTE Z690 AORUS ELITE DDR4 intel 12th Gen WIFI Motherboard,GIGABYTE,Up Coming,,"৳ 2,000",Out of Stock
Motherboard,GIGABYTE Z690 AERO G DDR4 12TH GEN ATX MOTHERBOARD,GIGABYTE,Up Coming,,"৳ 2,000",Out of Stock
Motherboard,MSI MAG Z690 TOMAHAWK WIFI DDR5 Intel 12th Gen Motherboard,MSI,Up Coming,,"৳ 5,000",Out of Stock
Motherboard,GIGABYTE Z690 UD LGA 1700 Intel ATX Motherboard,GIGABYTE,Up Coming,,"৳ 3,000",Out of Stock
Motherboard,GIGABYTE B560 AORUS PRO AX Intel 10th and 11th Gen ATX Motherboard,GIGABYTE,Up Coming,,"৳ 1,000",Out of Stock
Motherboard,Gigabyte Z590 AORUS ULTRA LGA 1200 ATX Motherboard,Gigabyte,Up Coming,,"৳ 4,000",Out of Stock
Motherboard,Gigabyte Z590 Aorus Xtreme Lga 1200 Eatx Motherboard,Gigabyte,Up Coming,,"৳ 2,000",Out of Stock
Motherboard,MSI MPG Z590 CARBON EK X 10th Gen and 11th Gen ATX Wi-Fi Motherboard,MSI,Up Coming,,"৳ 4,000",Out of Stock
Motherboard,Gigabyte H510M S2P 11th Gen Micro ATX Motherboard,Gigabyte,Up Coming,,"৳ 2,000",Out of Stock
Motherboard,Gigabyte H510M S2 11th Gen Micro ATX Motherboard,Gigabyte,Up Coming,,"৳ 2,000",Out of Stock
Motherboard,Gigabyte H510M DS2V 11th Gen Micro ATX Motherboard,Gigabyte,Up Coming,,"৳ 2,000",Out of Stock
Motherboard,Gigabyte H510M DS2 11th Gen Micro ATX Motherboard,Gigabyte,Up Coming,,"৳ 2,000",Out of Stock
Motherboard,Gigabyte B560M DS3H AC Intel LGA 1200 ATX MOTHERBOARD,Gigabyte,Up Coming,,"৳ 1,400",Out of Stock
Motherboard,Gigabyte B450 AORUS Elite AMD AM4 ATX Motherboard,Gigabyte,Up Coming,,"৳ 3,000",Out of Stock
Motherboard,GIGABYTE B550I AORUS PRO AX AMD Motherboard,GIGABYTE,Up Coming,,"৳ 4,000",Out of Stock
Motherboard,MSI MPG B550 GAMING CARBON WIFI MOTHERBOARD,MSI,Up Coming,,"৳ 4,000",Out of Stock
Motherboard,GIGABYTE X570 AORUS MASTER AMD MOTHERBOARD,GIGABYTE,Up Coming,,"৳ 1,000",Out of Stock
Motherboard,Gigabyte B450 AORUS PRO WIFI AM4 ATX Motherboard,Gigabyte,Up Coming,,"৳ 4,000",Out of Stock
Motherboard,Gigabyte AMD B450 AORUS PRO AM4 ATX Motherboard,Gigabyte,Up Coming,,"৳ 5,300",Out of Stock
Motherboard,ASUS ROG CROSSHAIR VI EXTREME AMD X370 EATX Gaming Motherboard,ASUS,"৳ 28,000","৳ 30,000","৳ 2,000",Out of Stock
Motherboard,ASRock B850 Pro RS WiFi AMD ATX Motherboard,ASRock,"৳ 26,000","৳ 26,500",৳ 500,Out of Stock
Motherboard,Colorful BATTLE-AX B650M-PLUS V14 AM5 DDR5 M-ATX Motherboard,Colorful,"৳ 14,200","৳ 17,500","৳ 3,300",Out of Stock
Motherboard,Colorful BATTLE-AX B550M-HD PRO V14 AMD mATX Motherboard,Colorful,"৳ 10,500","৳ 13,200","৳ 2,700",Out of Stock
Motherboard,Colorful BATTLE-AX B450M-K M.2 V14 AMD mATX Motherboard,Colorful,"৳ 7,400","৳ 8,200",৳ 800,Out of Stock
Motherboard,Colorful BATTLE-AX B650M-PLUS WIFI V15 AMD M-ATX Motherboard,Colorful,"৳ 16,500","৳ 17,500","৳ 1,000",Out of Stock
Motherboard,ASRock B850M Pro-A WiFi AMD Micro ATX Motherboard,ASRock,"৳ 24,999","৳ 26,999","৳ 2,000",Out of Stock
Motherboard,MSI H510M PLUS II INTEL DDR4 mATX Motherboard,MSI,"৳ 9,700","৳ 10,200",৳ 500,Out of Stock
Motherboard,ASRock B850M STEEL LEGEND WIFI 7 AM5 DDR5 mATX Motherboard,ASRock,"৳ 27,500","৳ 30,250","৳ 2,750",Out of Stock
Motherboard,ASRock X870 Pro RS WiFi AMD DDR5 ATX Motherboard,ASRock,"৳ 35,000","৳ 36,000","৳ 1,000",Out of Stock
Motherboard,"৳ 25,000",৳,Out of Stock,Out of Stock,GIGABYTE B760M GAMING PLUS WIFI DDR4 Micro ATX INTEL Motherboard,Out of Stock
Motherboard,Gigabyte B550 EAGLE WIFI6 AMD AM4 Micro ATX Motherboard,Gigabyte,"৳ 17,500","৳ 18,500","৳ 1,000",Out of Stock
Motherboard,Gigabyte B550 GAMING X V2 AM4 DDR4 ATX AMD Motherboard,Gigabyte,"৳ 22,000","৳ 25,000","৳ 3,000",Out of Stock
Motherboard,Gigabyte A520M DS3H V2 Micro-ATX DDR4 AMD AM4 Motherboard,Gigabyte,"৳ 9,500","৳ 10,300",৳ 800,Out of Stock
Motherboard,ASUS B760M-AYW WIFI D4 mATX Motherboard,ASUS,"৳ 19,000","৳ 23,000","৳ 4,000",Out of Stock
Motherboard,Asus TUF GAMING B850-PLUS WIFI AMD B850 AM5 DDR5 ATX Motherboard,Asus,"৳ 38,500","৳ 39,000",৳ 500,Out of Stock
Motherboard,MSI H310M Pro-M2 Intel H310 9th Gen DDR4 m-ATX Motherboard,MSI,"৳ 10,300","৳ 11,000",৳ 700,Out of Stock
Motherboard,Unika B450M Pro DDR4 AMD Motherboard,Unika,"৳ 6,700","৳ 7,700","৳ 1,000",Out of Stock
Motherboard,UNIKA UN-B760M 666 DDR4 SNIPER 14th Gen Micro ATX Motherboard,UNIKA,"৳ 8,900","৳ 9,500",৳ 600,Out of Stock
Motherboard,UNIKA UN-H311M VH DDR4 SNIPER 9th Gen Micro ATX Motherboard,UNIKA,"৳ 5,900","৳ 7,500","৳ 1,600",Out of Stock
Motherboard,UNIKA UN-H61M Pro Sniper DDR3 3rd Gen Micro ATX Motherboard,UNIKA,"৳ 3,800","৳ 4,500",৳ 700,Out of Stock
Motherboard,GIGABYTE H610M S2H DDR5 mATX Motherboard,GIGABYTE,"৳ 11,900","৳ 13,500","৳ 1,600",Out of Stock
Motherboard,Gigabyte B450M S2H AMD AM4 DDR4 Micro ATX Motherboard,Gigabyte,"৳ 8,500","৳ 9,800","৳ 1,300",Out of Stock
Motherboard,MSI H310M Pro-M2 Plus Intel H310 9th Gen DDR4 m-ATX Motherboard,MSI,"৳ 10,300","৳ 10,700",৳ 400,Out of Stock
Motherboard,MSi PRO H510M-B II INTEL H470 DDR4 ATX Motherboard,MSi,"৳ 9,000","৳ 9,200",৳ 200,Out of Stock
Motherboard,MSi MAG B860 TOMAHAWK WIFI INTEL B860 DDR5 ATX Motherboard,MSi,"৳ 34,200","৳ 43,000","৳ 8,800",Out of Stock
Motherboard,MSI MAG B860M MORTAR WIFI DDR5 mATX Intel Motherboard,MSI,"৳ 32,100","৳ 35,000","৳ 2,900",Out of Stock
Motherboard,MSi MEG Z890 Godlike Intel Z890 DDR5 ATX Motherboard,MSi,"৳ 187,500","৳ 190,000","৳ 2,500",Out of Stock
Motherboard,Gigabyte H410M K DDR4 Micro ATX Motherboard,Gigabyte,"৳ 8,600","৳ 9,000",৳ 400,Out of Stock
Motherboard,ASRock X870 Pro RS WiFi AM5 DDR5 ATX Motherboard,ASRock,"৳ 34,999","৳ 35,999","৳ 1,000",Out of Stock
Motherboard,Maxsun Challenger B760M DDR4 Micro-ATX Motherboard,Maxsun,"৳ 13,100","৳ 14,000",৳ 900,Out of Stock
Motherboard,ASRock Z890 STEEL LEGEND WiFi LGA 1851 ATX Intel Motherboard,ASRock,"৳ 44,000","৳ 48,500","৳ 4,500",Out of Stock
Motherboard,ASUS TUF GAMING Z790-BTF WIFI ATX Motherboard,ASUS,"৳ 52,000","৳ 57,000","৳ 5,000",Out of Stock
Motherboard,Gigabyte Z890 AORUS ELITE ICE WIFI7 DDR5 ATX Motherboard,Gigabyte,"৳ 43,000","৳ 49,500","৳ 6,500",Out of Stock
Motherboard,Asus ROG MAXIMUS Z890 HERO LGA1851 intel Motherboard,Asus,"৳ 103,500","৳ 108,500","৳ 5,000",Out of Stock
Motherboard,MSI MPG X870E Carbon Wifi DDR5 AMD AM5 ATX Motherboard,MSI,"৳ 65,500","৳ 67,500","৳ 2,000",Out of Stock
Motherboard,ASROCK H610M-H2/M.2 mATX DDR4 14th Gen Intel Motherboard,ASROCK,"৳ 9,100","৳ 10,500","৳ 1,400",Out of Stock
Motherboard,GIGABYTE B760M H DDR5 Micro ATX 14th Gen Motherboard,GIGABYTE,"৳ 14,100","৳ 17,500","৳ 3,400",Out of Stock
Motherboard,ASRock B650M Pro RS AM5 DDR5 AMD Motherboard,ASRock,"৳ 19,900","৳ 25,800","৳ 5,900",Out of Stock
Motherboard,UNIKA UN-H81M PRO M.2 V1.0 DDR3 4th Gen Micro ATX Motherboard,UNIKA,"৳ 4,800","৳ 5,800","৳ 1,000",Out of Stock
Motherboard,UNIKA UN -H311M PRO V2 DDR4 6th/7th/8th/9th Gen Micro ATX Motherboard,UNIKA,"৳ 6,200","৳ 7,600","৳ 1,400",Out of Stock
Motherboard,UNIKA UN-H510M PRO V6 SNIPER DDR4 10th/11th Gen Micro ATX Motherboard,UNIKA,"৳ 7,200","৳ 8,200","৳ 1,000",Out of Stock
Motherboard,MSI MEG Z790 GODLIKE MAX (Wi-Fi 7) Intel Gaming Motherboard,MSI,"৳ 157,000","৳ 159,900","৳ 2,900",Out of Stock
Motherboard,MAXSUN iCraft Z790 V2 WiFi ATX Gaming Desktop Motherboard,MAXSUN,"৳ 29,900","৳ 34,500","৳ 4,600",Out of Stock
Motherboard,Maxsun iCraft Z790 WiFi Micro ATX Gaming Motherboard,Maxsun,"৳ 29,700","৳ 32,500","৳ 2,800",Out of Stock
Motherboard,Maxsun MS-Meterstone B760M D5P DDR5 Micro ATX Motherboard,Maxsun,"৳ 11,900","৳ 14,500","৳ 2,600",Out of Stock
Motherboard,"GIGABYTE B760M AORUS ELITE X AX 14th, 13th, And 12th Gen ATX Motherboard",GIGABYTE,"৳ 25,000","৳ 26,000","৳ 1,000",Out of Stock
Motherboard,"GIGABYTE Z790 D AC 14th, 13th, And 12th Gen ATX Motherboard",GIGABYTE,"৳ 29,000","৳ 33,600","৳ 4,600",Out of Stock
Motherboard,MAXSUN Challenger B760M-F D5 12th/13th Gen Motherboard,MAXSUN,"৳ 8,350","৳ 9,700","৳ 1,350",Out of Stock
Motherboard,Gigabyte X670E AORUS PRO X DDR5 ATX AMD Gaming Motherboard,Gigabyte,"৳ 51,000","৳ 55,000","৳ 4,000",Out of Stock
Motherboard,Gigabyte GA-H81M-H 4th Gen Micro ATX Motherboard,Gigabyte,"৳ 8,900","৳ 9,300",৳ 400,Out of Stock
Motherboard,Gigabyte X670 GAMING X AX V2 DDR5 ATX AMD Gaming Motherboard,Gigabyte,"৳ 38,000","৳ 43,500","৳ 5,500",Out of Stock
Motherboard,Gigabyte B650 Aorus Elite AX Ice AM5 AMD ATX Motherboard,Gigabyte,"৳ 32,500","৳ 35,900","৳ 3,400",Out of Stock
Motherboard,Gigabyte B760 Gaming X AX DDR5 14th Gen Intel Motherboard,Gigabyte,"৳ 23,000","৳ 24,000","৳ 1,000",Out of Stock
Motherboard,MSI X670E Gaming Plus WiFi AMD AM5 DDR5 Motherboard,MSI,"৳ 33,800","৳ 34,800","৳ 1,000",Out of Stock
Motherboard,MAXSUN Terminator B760M GKD5 WIFI Motherboard,MAXSUN,"৳ 16,700","৳ 17,000",৳ 300,Out of Stock
Motherboard,Maxsun Terminator B550M M-ATX Motherboard,Maxsun,"৳ 11,500","৳ 12,500","৳ 1,000",Out of Stock
Motherboard,Maxsun Terminator B760M D4 14th Gen Motherboard,Maxsun,"৳ 13,999","৳ 14,800",৳ 801,Out of Stock
Motherboard,MSI MEG Z790 ACE MAX LGA 1700 E-ATX 14th Gen Gaming Motherboard,MSI,"৳ 76,500","৳ 79,500","৳ 3,000",Out of Stock
Motherboard,Gigabyte B760M AORUS ELITE 14th/13th Gen DDR5 Micro ATX Motherboard,Gigabyte,"৳ 23,000","৳ 25,800","৳ 2,800",Out of Stock
Motherboard,GIGABYTE B550M AORUS ELITE AX AM4 DDR4 AMD mATX Motherboard,GIGABYTE,"৳ 23,200","৳ 25,500","৳ 2,300",Out of Stock
Motherboard,MSI PRO Z790-S WIFI DDR5 14TH GEN Motherboard,MSI,"৳ 24,000","৳ 25,500","৳ 1,500",Out of Stock
Motherboard,GIGABYTE Z790 AORUS PRO X MOTHERBOARD,GIGABYTE,"৳ 51,900","৳ 56,900","৳ 5,000",Out of Stock
Motherboard,GIGABYTE Z790 AORUS MASTER X MOTHERBOARD,GIGABYTE,"৳ 77,000","৳ 82,500","৳ 5,500",Out of Stock
Motherboard,MSI Z790 GAMING PLUS WIFI DDR5 MOTHERBOARD,MSI,"৳ 31,600","৳ 32,500",৳ 900,Out of Stock
Motherboard,GIGABYTE A520M H AMD AM4 DDR4 MICRO ATX MOTHERBOARD,GIGABYTE,"৳ 8,900","৳ 10,000","৳ 1,100",Out of Stock
Motherboard,COLORFUL BATTLE-AX B760M-PLUS D5 V20 13TH AND 12TH GEN MOTHERBOARD,COLORFUL,"৳ 17,700","৳ 18,500",৳ 800,Out of Stock
Motherboard,COLORFUL CVN B760I FROZEN WIFI V20 13TH AND 12TH GEN DDR4 MOTHERBOARD,COLORFUL,"৳ 20,000","৳ 20,500",৳ 500,Out of Stock
Motherboard,COLORFUL BATTLE-AX B760M-PLUS V20 12TH AND 13TH GEN INTEL MOTHERBOARD,COLORFUL,"৳ 17,000","৳ 17,500",৳ 500,Out of Stock
Motherboard,GIGABYTE Z790 AORUS ELITE AX ICE DDR5 ATX MOTHERBOARD,GIGABYTE,"৳ 40,800","৳ 46,800","৳ 6,000",Out of Stock
Motherboard,MSI MAG Z790 TOMAHAWK MAX WIFI 12th/13th Gen DDR5 MOTHERBOARD,MSI,"৳ 41,600","৳ 43,500","৳ 1,900",Out of Stock
Motherboard,GIGABYTE Z790 AORUS ELITE X WIFI7 DDR5 ATX MOTHERBOARD,GIGABYTE,"৳ 43,000","৳ 46,900","৳ 3,900",Out of Stock
Motherboard,GIGABYTE B760M AORUS ELITE AX DDR4 13TH GEN MICRO ATX MOTHERBOARD,GIGABYTE,"৳ 23,000","৳ 25,500","৳ 2,500",Out of Stock
Motherboard,GIGABYTE B760M DS3H AX LGA1700 13TH GEN DDR5 WIFI MOTHERBOARD,GIGABYTE,"৳ 17,700","৳ 21,500","৳ 3,800",Out of Stock
Motherboard,ASUS PRIME B760M-A WIFI DDR5 12TH AND 13TH GEN ATX MOTHERBOARD,ASUS,"৳ 17,700","৳ 23,000","৳ 5,300",Out of Stock
Motherboard,ARKTEK AK-H110M EG 7TH GEN LGA 1151 SOCKET MOTHERBOARD,ARKTEK,"৳ 5,900","৳ 6,500",৳ 600,Out of Stock
Motherboard,MSI MEG Z790 ACE 13TH & 12TH GEN E-ATX MOTHERBOARD,MSI,"৳ 74,500","৳ 75,500","৳ 1,000",Out of Stock
Motherboard,ASROCK B760 PRO RS/D4 13TH & 12TH GEN ATX MOTHERBOARD,ASROCK,"৳ 18,700","৳ 22,000","৳ 3,300",Out of Stock
Motherboard,GIGABYTE B760M DS3H DDR5 13TH AND 12TH GEN INTEL MOTHERBOARD,GIGABYTE,"৳ 16,500","৳ 19,500","৳ 3,000",Out of Stock
Motherboard,BIOSTAR B560MHP 10TH AND 11TH GEN MICRO ATX INTEL MOTHERBOARD,BIOSTAR,"৳ 8,200","৳ 8,500",৳ 300,Out of Stock
Motherboard,GIGABYTE B760M D2H DDR5 13TH & 12TH GEN INTEL MOTHERBOARD,GIGABYTE,"৳ 17,300","৳ 18,000",৳ 700,Out of Stock
Motherboard,GIGABYTE Z790 AORUS ELITE DDR4 MOTHERBOARD,GIGABYTE,"৳ 32,000","৳ 39,500","৳ 7,500",Out of Stock
Motherboard,MSI INTEL Z790 GAMING PRO WIFI ATX MOTHERBOARD,MSI,"৳ 35,000","৳ 36,000","৳ 1,000",Out of Stock
