Component,Product Name,Brand,Current Price,Old Price,Discount Amount,Stock Status
Graphics Card,SAPPHIRE PURE AMD RADEON RX 7700 XT 12GB DDR6 GRAPHICS CARD,SAPPHIRE,Up Coming,,"৳ 6,100",Out of Stock
Graphics Card,GIGABYTE ARC A380 WINDFORCE OC 6GB GDDR6 GRAPHICS CARD,GIGABYTE,Up Coming,,"৳ 1,500",Out of Stock
Graphics Card,SPARKLE INTEL ARC A770 TITAN OC EDITION 16GB GDDR6 GRAPHICS CARD,SPARKLE,Up Coming,,"৳ 3,000",Out of Stock
Graphics Card,SAPPHIRE NITRO+ AMD RADEON RX 7700 XT GAMING OC 12GB GDDR6 DUAL GRAPHICS CARD,SAPPHIRE,Up Coming,,"৳ 5,500",Out of Stock
Graphics Card,SPARKLE INTEL ARC A380 ELF 6GB GDDR6 GRAPHICS CARD,SPARKLE,Up Coming,,"৳ 1,900",Out of Stock
Graphics Card,SPARKLE INTEL ARC A750 ORC 8GB GDDR6 OC EDITION GRAPHICS CARD,SPARKLE,Up Coming,,"৳ 3,000",Out of Stock
Graphics Card,GIGABYTE NVIDIA GEFORCE RTX 3050 8GB WINDFORCE OC TWIN FAN GDDR6 GRAPHICS CARD,GIGABYTE,Up Coming,,"৳ 1,500",Out of Stock
Graphics Card,ASROCK INTEL ARC A770 PHANTOM GAMING D 8GB OC GRAPHICS CARD,ASROCK,Up Coming,,"৳ 2,000",Out of Stock
Graphics Card,PNY GEFORCE RTX 4090 24GB OC XLR8 GAMING VERTO EPIC-X RGB TF GRAPHICS CARD,PNY,Up Coming,,"৳ 20,000",Out of Stock
Graphics Card,SAPPHIRE TOXIC AMD RADEON RX 6900 XT LIMITED EDITION GRAPHICS CARD,SAPPHIRE,Up Coming,,"৳ 6,900",Out of Stock
Graphics Card,ZOTAC GAMING GEFORCE RTX 3060 TWIN EDGE 12GB GDDR6 GRAPHICS CARD,ZOTAC,Up Coming,,"৳ 3,000",Out of Stock
Graphics Card,SAPPHIRE NITRO+ AMD RADEON RX 6950 XT GAMING OC 16GB DDR6 GRAPHICS CARD,SAPPHIRE,Up Coming,,"৳ 1,600",Out of Stock
Graphics Card,ARKTEK NVIDIA GT 730 2GB 128BIT GDDR3 GRAPHICS CARD,ARKTEK,Up Coming,,৳ 300,Out of Stock
Graphics Card,ASUS TUF GAMING GEFORCE RTX 3050 OC EDITION 8GB GDDR6 GRAPHICS CARD,ASUS,Up Coming,,"৳ 2,000",Out of Stock
Graphics Card,Colorful Geforce RTX 3060 NB DUO 8G-V 8GB GDDR6 Graphics Card,Colorful,Up Coming,,"৳ 4,000",Out of Stock
Graphics Card,SPARKLE Intel Arc B570 Eclipse OC 10GB DDR6 Graphics Card,SPARKLE,"৳ 29,000","৳ 32,000","৳ 3,000",Out of Stock
Graphics Card,INNO3D GeForce RTX 5070 TI X3 OC 16GB GDDR7 Graphics Card (White),INNO3D,"৳ 109,900","৳ 125,900","৳ 16,000",Out of Stock
Graphics Card,MAXSUN MS-RX580 2048SP Big Mac Plus 8G Graphics Card,MAXSUN,"৳ 16,000","৳ 17,000","৳ 1,000",Out of Stock
Graphics Card,INNO3D GeForce RTX 5070 X3 OC 12GB GDDR7 Graphics Card,INNO3D,"৳ 85,900","৳ 87,500","৳ 1,600",Out of Stock
Graphics Card,Zotac Gaming GeForce RTX 5060 Ti Twin Edge OC Edition 16GB GDDR7 Graphics Card,Zotac,"৳ 69,900","৳ 72,000","৳ 2,100",Out of Stock
Graphics Card,Gigabyte GeForce RTX 5060 AERO OC 8G GDDR7 Graphics Card,Gigabyte,"৳ 52,000","৳ 54,000","৳ 2,000",Out of Stock
Graphics Card,ASUS PRIME GeForce RTX 5060 8GB GDDR7 OC Edition Graphics Card,ASUS,"৳ 52,200","৳ 55,000","৳ 2,800",Out of Stock
Graphics Card,MSI GeForce RTX 5060 Ti 8G GAMING OC 8GB GDDR7 Graphics Card,MSI,"৳ 66,900","৳ 72,000","৳ 5,100",Out of Stock
Graphics Card,INNO3D GeForce RTX 5060 Ti TWIN X2 OC 16GB GDDR7 Graphics Card,INNO3D,"৳ 65,900","৳ 67,900","৳ 2,000",Out of Stock
Graphics Card,INNO3D GeForce RTX 5060 TWIN X2 OC 8GB GDDR7 Graphics Card,INNO3D,"৳ 44,500","৳ 47,500","৳ 3,000",Out of Stock
Graphics Card,SPARKLE TITAN NOX OC Arc B580 12GB DDR6 Graphics Card,SPARKLE,"৳ 39,000","৳ 42,000","৳ 3,000",Out of Stock
Graphics Card,GIGABYTE GeForce RTX 5060 OC Low Profile 8GB GDDR7 Graphics Card,GIGABYTE,"৳ 49,500","৳ 55,000","৳ 5,500",Out of Stock
Graphics Card,Manli Polar Fox V2 GeForce RTX 5080 OC 16GB GDDR7 Graphics Card,Manli,"৳ 120,000","৳ 125,000","৳ 5,000",Out of Stock
Graphics Card,PNY NVIDIA GeForce RTX 5080 Triple Fan 16GB GDDR7 Graphics Card,PNY,"৳ 176,500","৳ 177,500","৳ 1,000",Out of Stock
Graphics Card,PNY GeForce RTX 5070 Ti Triple Fan 16GB GDDR7 Graphics Card,PNY,"৳ 126,000","৳ 136,710","৳ 10,710",Out of Stock
Graphics Card,GIGABYTE GeForce RTX 5060 EAGLE OC 8G GDDR7 Graphics Card,GIGABYTE,"৳ 53,000","৳ 55,000","৳ 2,000",Out of Stock
Graphics Card,ZOTAC GAMING GeForce RTX 5080 SOLID 16GB GDDR7 Graphics Card,ZOTAC,"৳ 159,900","৳ 164,000","৳ 4,100",Out of Stock
Graphics Card,SAPPHIRE PULSE AMD Radeon RX 6750 XT Gaming OC 12GB GDDR6 Graphics Card,SAPPHIRE,"৳ 54,000","৳ 57,000","৳ 3,000",Out of Stock
Graphics Card,GIGABYTE GEFORCE RTX­­ 4060 GAMING OC 8GB GRAPHICS CARD,GIGABYTE,"৳ 45,000","৳ 52,500","৳ 7,500",Out of Stock
Graphics Card,GIGABYTE GEFORCE RTX­­ 4070 TI EAGLE OC 12GB GDDR6X GRAPHICS CARD,GIGABYTE,"৳ 122,000","৳ 130,000","৳ 8,000",Out of Stock
Graphics Card,MSI GeForce RTX 5070 12G VENTUS 2X OC Graphics Card,MSI,"৳ 85,900","৳ 86,900","৳ 1,000",Out of Stock
Graphics Card,MSI GeForce RTX 5060 8G GAMING TRIO OC GDDR7 Graphics Card,MSI,"৳ 56,900","৳ 59,900","৳ 3,000",Out of Stock
Graphics Card,PNY GeForce RTX 5060 Ti 16GB OC Dual Fan GDDR7 Graphics Card,PNY,"৳ 79,500","৳ 82,000","৳ 2,500",Out of Stock
Graphics Card,MSI GeForce RTX 5060 Ti 8G INSPIRE 2X OC GDDR7 Graphics Card,MSI,"৳ 66,900","৳ 68,900","৳ 2,000",Out of Stock
Graphics Card,Gigabyte GeForce RTX 5060 Ti WINDFORCE 16G Graphics Card,Gigabyte,"৳ 75,000","৳ 76,000","৳ 1,000",Out of Stock
Graphics Card,MSI GeForce RTX 5060 Ti 8G GAMING TRIO OC Graphics Card,MSI,"৳ 72,999","৳ 76,300","৳ 3,301",Out of Stock
Graphics Card,Gigabyte GeForce RTX 5060 WINDFORCE 8G GDDR7 Graphics Card,Gigabyte,"৳ 46,500","৳ 50,500","৳ 4,000",Out of Stock
Graphics Card,PowerColor Fighter AMD Radeon RX 7800 XT 16GB GDDR6 Graphics Card,PowerColor,"৳ 71,000","৳ 77,000","৳ 6,000",Out of Stock
Graphics Card,Manli Nebula GeForce RTX 5060 Ti 16GB GDDR7 Graphics Card,Manli,"৳ 84,000","৳ 89,500","৳ 5,500",Out of Stock
Graphics Card,Manli Nebula GeForce RTX 5070 12GB GDDR7 Graphics Card,Manli,"৳ 111,000","৳ 112,000","৳ 1,000",Out of Stock
Graphics Card,ASROCK AMD Radeon RX 9060 XT Steel Legend 16GB OC GDDR6 Graphics Card,ASROCK,"৳ 56,499","৳ 60,500","৳ 4,001",Out of Stock
Graphics Card,Gigabyte GeForce RTX 5070 WINDFORCE SFF 12G 12GB GDDR7 Graphics Card,Gigabyte,"৳ 94,000","৳ 110,000","৳ 16,000",Out of Stock
Graphics Card,Gigabyte GeForce RTX 5060 Ti EAGLE OC 16G 16GB GDDR7 Graphics Card,Gigabyte,"৳ 72,500","৳ 77,500","৳ 5,000",Out of Stock
Graphics Card,PNY GeForce RTX 5070 Triple Fan 12GB GDDR7 Graphic Card,PNY,"৳ 78,500","৳ 94,000","৳ 15,500",Out of Stock
Graphics Card,Gigabyte GeForce RTX 5060 Ti GAMING OC 16G Graphics Card,Gigabyte,"৳ 77,000","৳ 79,000","৳ 2,000",Out of Stock
Graphics Card,Gigabyte GeForce RTX 3050 WINDFORCE 6G Graphics Card,Gigabyte,"৳ 27,000","৳ 28,000","৳ 1,000",Out of Stock
Graphics Card,MSI GeForce RTX 5060 Ti 16G VANGUARD SOC 16GB GDDR7 Graphics Card,MSI,"৳ 79,900","৳ 82,900","৳ 3,000",Out of Stock
Graphics Card,MSI GeForce RTX 5060 Ti 8G VENTUS 3X OC 8GB GDDR7 Graphics Card,MSI,"৳ 63,900","৳ 67,900","৳ 4,000",Out of Stock
Graphics Card,ZOTAC GAMING GeForce RTX 5060 Ti AMP 16GB GDDR7 Graphics Card,ZOTAC,"৳ 67,900","৳ 70,000","৳ 2,100",Out of Stock
Graphics Card,ZOTAC GAMING GeForce RTX 5060 Ti Twin Edge 8GB GDDR7 Graphics Card,ZOTAC,"৳ 54,900","৳ 60,000","৳ 5,100",Out of Stock
Graphics Card,ZOTAC GAMING GeForce RTX 5060 Ti Twin Edge OC 16GB GDDR7 Graphics Card,ZOTAC,"৳ 67,900","৳ 72,000","৳ 4,100",Out of Stock
Graphics Card,OCPC Radeon RX 6600 LE 8GB XE GDDR6 Graphics Card,OCPC,"৳ 28,500","৳ 29,500","৳ 1,000",Out of Stock
Graphics Card,ASRock AMD Radeon RX 9070 XT Steel Legend 16GB GDDR6 White Graphics Card,ASRock,"৳ 112,000","৳ 125,000","৳ 13,000",Out of Stock
Graphics Card,Gigabyte AORUS GeForce RTX 5060 ELITE 8G GDDR7 Graphics Card,Gigabyte,"৳ 54,000","৳ 57,000","৳ 3,000",Out of Stock
Graphics Card,ZOTAC GAMING GeForce RTX 5070 TI SOLID CORE 16GB GDDR7 Graphics Card,ZOTAC,"৳ 114,900","৳ 118,900","৳ 4,000",Out of Stock
Graphics Card,Asrock AMD Radeon RX 9070 XT Steel Legend Dark 16GB Graphics Card,Asrock,"৳ 115,000","৳ 125,000","৳ 10,000",Out of Stock
Graphics Card,ZOTAC GAMING GeForce RTX 5070 Ti SOLID OC 16GB GDDR7 Graphics Card,ZOTAC,"৳ 129,900","৳ 135,000","৳ 5,100",Out of Stock
Graphics Card,ASUS TUF Gaming GeForce RTX 5080 16GB GDDR7 OC Edition Graphics Card,ASUS,"৳ 238,000","৳ 255,000","৳ 17,000",Out of Stock
Graphics Card,MSI GeForce RTX 5070 Ti 16G INSPIRE 3X OC PLUS Graphics Card,MSI,"৳ 134,500","৳ 135,500","৳ 1,000",Out of Stock
Graphics Card,ASUS ROG Astral GeForce RTX 5090 32GB GDDR7 28 Gbps Graphics Card,ASUS,"৳ 650,000","৳ 690,000","৳ 40,000",Out of Stock
Graphics Card,"৳ 151,200",৳,Out of Stock,Out of Stock,Gigabyte GeForce RTX 5070 Ti EAGLE OC ICE SFF 16G GDDR7 Graphics Card,Out of Stock
Graphics Card,Gigabyte GeForce RTX 5070 Ti AERO OC 16G GDDR7 Graphics Card,Gigabyte,"৳ 154,900","৳ 157,500","৳ 2,600",Out of Stock
Graphics Card,"৳ 162,400",৳,Out of Stock,Out of Stock,Gigabyte AORUS GeForce RTX 5070 Ti MASTER 16G Graphics Card,Out of Stock
Graphics Card,Gigabyte AORUS GeForce RTX 5080 MASTER 16G Graphics Card,Gigabyte,"৳ 217,000","৳ 219,000","৳ 2,000",Out of Stock
Graphics Card,Gigabyte AORUS GeForce RTX 5080 MASTER ICE 16G Graphics Card,Gigabyte,"৳ 224,000","৳ 235,000","৳ 11,000",Out of Stock
Graphics Card,Gigabyte GeForce RTX 5090 WINDFORCE OC 32G GDDR7 Graphics Card,Gigabyte,"৳ 408,000","৳ 425,000","৳ 17,000",Out of Stock
Graphics Card,ONIX ODYSSEY Intel Arc B580 12GB GDDR6 Graphics Card (Black),ONIX,"৳ 33,500","৳ 37,500","৳ 4,000",Out of Stock
Graphics Card,ONIX ODYSSEY Intel Arc B570 GDDR6 Graphics Card (Black),ONIX,"৳ 31,000","৳ 33,100","৳ 2,100",Out of Stock
Graphics Card,MAXSUN Intel Arc B580 Milestone 12GB GDDR6 Graphics Card (Black),MAXSUN,"৳ 37,000","৳ 39,500","৳ 2,500",Out of Stock
Graphics Card,ASUS Dual GeForce RTX 4060 V2 OC Edition 128-bit 8GB GDDR6 Graphics Card (Black),ASUS,"৳ 48,000","৳ 55,000","৳ 7,000",Out of Stock
Graphics Card,ASUS ProArt GeForce RTX 4060 Ti OC Edition 16GB GDDR6 Graphics Card,ASUS,"৳ 76,000","৳ 79,999","৳ 3,999",Out of Stock
Graphics Card,Asus Dual GeForce RTX 4070 EVO OC Edition 12GB GDDR6X Graphics Card,Asus,"৳ 87,000","৳ 89,999","৳ 2,999",Out of Stock
Graphics Card,MSI GeForce RTX 5090 32G VANGUARD SOC LAUNCH EDITION Graphics Card,MSI,"৳ 392,900","৳ 420,900","৳ 28,000",Out of Stock
Graphics Card,ASUS TUF Gaming GeForce RTX 4070 SUPER 12GB GDDR6X OC Edition Graphics Card,ASUS,"৳ 108,000","৳ 118,800","৳ 10,800",Out of Stock
Graphics Card,Gigabyte GeForce RTX 4090 AERO OC 24G Graphics Card,Gigabyte,"৳ 290,000","৳ 310,000","৳ 20,000",Out of Stock
Graphics Card,GIGABYTE GeForce RTX 4080 SUPER WINDFORCE 16GB GDDR6X Graphics Card,GIGABYTE,"৳ 175,500","৳ 195,000","৳ 19,500",Out of Stock
Graphics Card,GIGABYTE GeForce RTX 4070 Ti Super WINDFORCE OC 16G Graphics Card,GIGABYTE,"৳ 125,000","৳ 135,000","৳ 10,000",Out of Stock
Graphics Card,PNY GeForce RTX 4060 8GB GDDR6 XLR8 Gaming VERTO EPIC-X RGB Triple Fan Graphics Card,PNY,"৳ 48,000","৳ 50,000","৳ 2,000",Out of Stock
Graphics Card,PNY GeForce RTX 4060 Ti 8GB GDDR6 XLR8 Gaming VERTO EPIC-X RGB Triple Fan Graphics Card,PNY,"৳ 60,000","৳ 63,000","৳ 3,000",Out of Stock
Graphics Card,MSI GeForce RTX 3060 VENTUS 2X 12GB Graphics Card,MSI,"৳ 38,900","৳ 41,500","৳ 2,600",Out of Stock
Graphics Card,MSI GeForce RTX 4060 Ti VENTUS 3X E 8G OC GDDR6 Graphics Card,MSI,"৳ 56,400","৳ 65,000","৳ 8,600",Out of Stock
Graphics Card,MSI GeForce RTX 4070 Ti SUPER 16G SHADOW 3X OC GDDR6X Graphics Card,MSI,"৳ 117,400","৳ 139,900","৳ 22,500",Out of Stock
Graphics Card,Maxsun GeForce RTX 4060 Ti Terminator 8GB GDDR6 Graphics Card (Black),Maxsun,"৳ 53,000","৳ 60,500","৳ 7,500",Out of Stock
Graphics Card,Gigabyte GeForce RTX 4070 SUPER EAGLE OC ICE 12G Graphics Card,Gigabyte,"৳ 91,000","৳ 96,000","৳ 5,000",Out of Stock
Graphics Card,Powercolor Hellhound AMD Radeon RX 7800 XT 16GB GDDR6 Graphics Card,Powercolor,"৳ 73,500","৳ 77,500","৳ 4,000",Out of Stock
Graphics Card,PowerColor Hellhound AMD Radeon RX 7700 XT 12GB GDDR6 Graphics Card,PowerColor,"৳ 62,800","৳ 65,500","৳ 2,700",Out of Stock
Graphics Card,Maxsun GeForce RTX 3060 iCraft OC 8GB Graphics Card,Maxsun,"৳ 37,500","৳ 46,500","৳ 9,000",Out of Stock
Graphics Card,MAXSUN GeForce RTX3060 Terminator Nvidia 12GB GDDR6 Graphics Card,MAXSUN,"৳ 36,500","৳ 45,000","৳ 8,500",Out of Stock
Graphics Card,Maxsun GeForce RTX4060 Terminator 8GB Graphics Card (White),Maxsun,"৳ 44,500","৳ 48,500","৳ 4,000",Out of Stock
Graphics Card,MAXSUN GeForce RTX 4060 Terminator 8GB GDDR6 Graphics Card (Black),MAXSUN,"৳ 44,000","৳ 50,000","৳ 6,000",Out of Stock
Graphics Card,GUNNIR Intel Arc A750 Photon ELDEN RING Edition 8G OC GDDR6 Graphics Card,GUNNIR,"৳ 29,000","৳ 30,500","৳ 1,500",Out of Stock
Graphics Card,MSI GeForce RTX 4070 SUPER 12G GAMING SLIM World of Warcraft EDITION Graphics Card,MSI,"৳ 103,900","৳ 108,500","৳ 4,600",Out of Stock
Graphics Card,GIGABYTE GeForce RTX 4070 Ti SUPER EAGLE OC ICE 16GB GDDR6X Graphics Card,GIGABYTE,"৳ 125,000","৳ 141,000","৳ 16,000",Out of Stock
Graphics Card,GIGABYTE GeForce RTX 4060 EAGLE OC ICE 8G GDDR6 Graphics Card,GIGABYTE,"৳ 53,500","৳ 56,000","৳ 2,500",Out of Stock
Graphics Card,SAPPHIRE Nitro+ AMD Radeon RX 7800 XT Gaming OC 16GB GDDR6 Desktop Graphics Card,SAPPHIRE,"৳ 75,000","৳ 83,500","৳ 8,500",Out of Stock
Graphics Card,MSI GT 710 2GD3H LP 2GB DDR3 Graphics Card,MSI,"৳ 5,300","৳ 5,800",৳ 500,Out of Stock
Graphics Card,ASRock Intel Arc A580 Challenger 8GB OC GDDR6 Graphics Card,ASRock,"৳ 24,000","৳ 25,500","৳ 1,500",Out of Stock
Graphics Card,Asrock Intel Arc A750 Challenger SE 8GB OC GDDR6 Graphics Card,Asrock,"৳ 28,200","৳ 29,500","৳ 1,300",Out of Stock
Graphics Card,Asrock Intel Arc A380 Low Profile 6GB GDDR6 Graphics Card,Asrock,"৳ 15,300","৳ 16,500","৳ 1,200",Out of Stock
Graphics Card,ASUS Dual GeForce GTX 1650 EVO OC Edition 4GB GDDR6 Graphics Card,ASUS,"৳ 23,200","৳ 25,000","৳ 1,800",Out of Stock
Graphics Card,ASUS TUF Gaming GeForce RTX 4070 Ti SUPER 16GB GDDR6X OC Edition Graphics Card (White),ASUS,"৳ 146,000","৳ 177,000","৳ 31,000",Out of Stock
Graphics Card,ASUS TUF Gaming GeForce RTX 4070 Ti SUPER 16GB GDDR6X OC Edition RGB Gaming Graphics Card,ASUS,"৳ 157,000","৳ 178,500","৳ 21,500",Out of Stock
Graphics Card,Asus ROG Strix GeForce RTX 4080 SUPER 16GB OC White Edition GDDR6X Graphics Card,Asus,"৳ 215,000","৳ 234,000","৳ 19,000",Out of Stock
Graphics Card,Asus ROG Strix GeForce RTX 4080 SUPER 16GB OC Edition GDDR6X Graphics Card,Asus,"৳ 207,000","৳ 210,500","৳ 3,500",Out of Stock
Graphics Card,ASUS TUF Gaming GeForce RTX 4080 SUPER 16GB OC Edition GDDR6X Graphics Card,ASUS,"৳ 193,000","৳ 213,000","৳ 20,000",Out of Stock
Graphics Card,ZOTAC GAMING GeForce RTX 3050 6GB GDDR6 Solo Graphics Card,ZOTAC,"৳ 25,500","৳ 26,500","৳ 1,000",Out of Stock
Graphics Card,Asus Dual GeForce RTX 4060 EVO 8GB GDDR6X OC Graphics Card,Asus,"৳ 50,000","৳ 52,500","৳ 2,500",Out of Stock
Graphics Card,Asus Dual -RTX4070S-O12G-EVO NVIDIA GeForce RTX 4070 SUPER 12 GB Graphics Card,Asus,"৳ 97,000","৳ 98,000","৳ 1,000",Out of Stock
Graphics Card,OCPC GeForce RTX 4060 8GB GDDR6 Gaming Graphics Card,OCPC,"৳ 43,000","৳ 47,000","৳ 4,000",Out of Stock
Graphics Card,MSI GeForce RTX 4060 Ti VENTUS 2X E1 OC 8GB GDDR6 Graphics Card,MSI,"৳ 52,200","৳ 58,200","৳ 6,000",Out of Stock
Graphics Card,Gigabyte GeForce RTX 4070 Ti SUPER AERO OC 16GB Graphics card,Gigabyte,"৳ 127,000","৳ 130,500","৳ 3,500",Out of Stock
Graphics Card,Asus ProArt GeForce RTX 4070 Ti OC edition 12GB GDDR6X Graphics Card,Asus,"৳ 135,500","৳ 138,000","৳ 2,500",Out of Stock
Graphics Card,MSI GeForce RTX 4070 Ti SUPER 16GB EXPERT GDDR6X Graphics Card,MSI,"৳ 123,400","৳ 152,700","৳ 29,300",Out of Stock
Graphics Card,OCPC GTX 1650 4GB XE BLACK GDDR6 Graphics Card,OCPC,"৳ 18,800","৳ 22,300","৳ 3,500",Out of Stock
Graphics Card,OCPC Radeon RX 550 4GB SEGDDR5 Graphics Card,OCPC,"৳ 9,750","৳ 10,000",৳ 250,Out of Stock
Graphics Card,Gigabyte Geforce RTX 4090 Windforce V2 24GB ATX GDDR6X Graphics Card,Gigabyte,"৳ 275,000","৳ 311,000","৳ 36,000",Out of Stock
Graphics Card,SAPPHIRE NITRO+ Radeon RX 7900 GRE 16GB GDDR6 Graphics Card,SAPPHIRE,"৳ 83,000","৳ 84,900","৳ 1,900",Out of Stock
Graphics Card,SAPPHIRE Pure AMD Radeon RX 7700 XT Gaming OC 12GB GDDR6 Graphics Card,SAPPHIRE,"৳ 60,000","৳ 63,500","৳ 3,500",Out of Stock
Graphics Card,GIGABYTE AORUS GeForce RTX 4080 Super Master 16GB Graphics Card,GIGABYTE,"৳ 194,000","৳ 210,500","৳ 16,500",Out of Stock
Graphics Card,PELADN RX 6500 XT 8GD6 ARMOUR Gaming Graphics Card,PELADN,"৳ 21,500","৳ 23,000","৳ 1,500",Out of Stock
Graphics Card,Gigabyte GeForce RTX 4070 Ti SUPER GAMING OC 16GB Graphics Card,Gigabyte,"৳ 124,000","৳ 131,000","৳ 7,000",Out of Stock
Graphics Card,Gigabyte GeForce RTX 4070 SUPER WINDFORCE OC 12GB Graphics card,Gigabyte,"৳ 87,500","৳ 89,999","৳ 2,499",Out of Stock
Graphics Card,Gigabyte GeForce RTX 4080 SUPER AERO OC 16G 16GB Graphics Card,Gigabyte,"৳ 178,000","৳ 193,000","৳ 15,000",Out of Stock
Graphics Card,Gigabyte GeForce RTX 4070 Ti SUPER EAGLE OC 16G 16GB Graphics Card,Gigabyte,"৳ 125,000","৳ 139,900","৳ 14,900",Out of Stock
Graphics Card,Gigabyte GeForce RTX 4070 SUPER GAMING OC 12G 12GB Graphics Card,Gigabyte,"৳ 89,000","৳ 92,000","৳ 3,000",Out of Stock
Graphics Card,Gigabyte GeForce RTX 4070 SUPER EAGLE OC 12G 12GB Gaming Graphics Card,Gigabyte,"৳ 89,500","৳ 91,999","৳ 2,499",Out of Stock
Graphics Card,Gigabyte GeForce RTX 4070 SUPER AERO OC 12G 12GB Gaming Graphics Card,Gigabyte,"৳ 89,990","৳ 91,999","৳ 2,009",Out of Stock
Graphics Card,MSI GeForce RTX 4080 SUPER 16G VENTUS 3X OC Graphics Card,MSI,"৳ 157,400","৳ 194,900","৳ 37,500",Out of Stock
Graphics Card,MSI GeForce RTX 4070 Ti SUPER 16GB VENTUS 2X OC Graphics Card,MSI,"৳ 114,500","৳ 130,900","৳ 16,400",Out of Stock
Graphics Card,MSI GeForce RTX 4070 Ti SUPER 16G VENTUS 3X OC Graphics Card,MSI,"৳ 116,400","৳ 119,000","৳ 2,600",Out of Stock
Graphics Card,Gigabyte GeForce RTX 4080 SUPER GAMING OC 16GB Graphics Card,Gigabyte,"৳ 170,000","৳ 196,500","৳ 26,500",Out of Stock
Graphics Card,Maxsun AMD Radeon RX 580 8GB GDDR5 Graphics Card (White),Maxsun,"৳ 16,000","৳ 17,500","৳ 1,500",Out of Stock
Graphics Card,OCPC RX 5500 XT 8GB GDDR6 Graphics Card,OCPC,"৳ 19,990","৳ 23,500","৳ 3,510",Out of Stock
Graphics Card,MSI GeForce RTX 4070 SUPER 12G GAMING X SLIM Graphics Card (WHITE),MSI,"৳ 102,999","৳ 115,000","৳ 12,001",Out of Stock
Graphics Card,ASUS TUF Gaming GeForce RTX 4070 Ti 12GB GDDR6X OC Edition Graphics Card,ASUS,"৳ 130,000","৳ 138,000","৳ 8,000",Out of Stock
Graphics Card,Sapphire RX 7600 XT Pulse 16GB GDDR6 Graphics card,Sapphire,"৳ 45,000","৳ 48,000","৳ 3,000",Out of Stock
Graphics Card,Maxsun AMD Radeon RX 580 8GB GDDR5 Graphics Card (Black),Maxsun,"৳ 12,500","৳ 13,800","৳ 1,300",Out of Stock
Graphics Card,MAXSUN GeForce RTX 4060 iCraft OC 8G Limited X2 Graphics Card,MAXSUN,"৳ 45,000","৳ 50,000","৳ 5,000",Out of Stock
Graphics Card,PELADN RX 6500 XT 8G ARMOUR Navi GDDR6 Gaming Graphics Card,PELADN,"৳ 21,500","৳ 23,500","৳ 2,000",Out of Stock
Graphics Card,Maxsun GeForce RTX 4070 Ti iCraft Limited Edition OC 12GB GDDR6X Graphics Card (Anime White GPU),Maxsun,"৳ 108,000","৳ 115,500","৳ 7,500",Out of Stock
Graphics Card,ASUS TUF Gaming GeForce RTX 4070 Ti 12GB GDDR6X Graphics Card,ASUS,"৳ 130,000","৳ 131,000","৳ 1,000",Out of Stock
Graphics Card,MSI Geforce RTX 4060 Gaming X 8G GDDR6 MLG Graphics Card,MSI,"৳ 44,000","৳ 46,000","৳ 2,000",Out of Stock
Graphics Card,Maxsun Geforce RTX 4060 8GB ICRAFT OC Graphics Card,Maxsun,"৳ 44,500","৳ 46,500","৳ 2,000",Out of Stock
Graphics Card,ASUS Dual GeForce RTX 4070 White OC Edition 12GB GDDR6X Graphics Card,ASUS,"৳ 98,000","৳ 100,000","৳ 2,000",Out of Stock
Graphics Card,Asus ROG Strix GeForce RTX 4060 OC Edition 8GB GDDR6 Graphics Card,Asus,"৳ 59,800","৳ 62,500","৳ 2,700",Out of Stock
Graphics Card,Asus ROG Strix GeForce RTX 4070 12GB GDDR6X OC Edition Graphics Card,Asus,"৳ 121,500","৳ 122,500","৳ 1,000",Out of Stock
Graphics Card,ASUS TUF Gaming GeForce RTX 4070 12GB GDDR6X OC Edition Graphics Card,ASUS,"৳ 103,500","৳ 110,000","৳ 6,500",Out of Stock
Graphics Card,Asus Rog Strix Geforce Rtx 4070 TI 12GB GDDR6X Graphics Card,Asus,"৳ 154,000","৳ 167,000","৳ 13,000",Out of Stock
Graphics Card,OCPC RX 580 16GB GDDR5 GRAPHICS CARD,OCPC,"৳ 14,500","৳ 16,500","৳ 2,000",Out of Stock
Graphics Card,OCPC RX 580 8GB GDDR5 XE GRAPHICS CARD,OCPC,"৳ 13,500","৳ 15,500","৳ 2,000",Out of Stock
Graphics Card,OCPC GTX 1660 SUPER XE 6GB GDDR6 GRAPHICS CARD,OCPC,"৳ 23,999","৳ 25,500","৳ 1,501",Out of Stock
Graphics Card,OCPC RTX 3060 12GB GDDR6 GAMING CARD,OCPC,"৳ 39,000","৳ 43,000","৳ 4,000",Out of Stock
Graphics Card,ASUS PROART GEFORCE RTX 4060 OC 8GB GDDR6 GRAPHICS CARD,ASUS,"৳ 57,700","৳ 66,000","৳ 8,300",Out of Stock
Graphics Card,ASUS PROART GEFORCE RTX 4070 OC 12GB GDDR6X GRAPHICS CARD,ASUS,"৳ 107,000","৳ 110,000","৳ 3,000",Out of Stock
Graphics Card,ZOTAC GAMING GEFORCE RTX 3050 ECO SOLO 8GB GDDR6 GRAPHICS CARD,ZOTAC,"৳ 31,500","৳ 33,500","৳ 2,000",Out of Stock
Graphics Card,MSI GEFORCE RTX 4060 GAMING X NV EDITION 8G GRAPHICS CARD,MSI,"৳ 44,000","৳ 47,000","৳ 3,000",Out of Stock
